species_name,Fruittype,Growthform,Tropic,Temperate,Subtropic,Genus,Family,Order
Nomocharis_basilissa,dry,herb,Absence,Temperate,Absence,Nomocharis,Liliaceae,Liliales
Nomocharis_aperta,dry,herb,Absence,Temperate,Absence,Nomocharis,Liliaceae,Liliales
Lilium_taliense,dry,herb,Absence,Temperate,Absence,Lilium,Liliaceae,Liliales
Nomocharis_pardanthina,dry,herb,Absence,Temperate,Absence,Nomocharis,Liliaceae,Liliales
Lilium_nanum,dry,herb,Absence,Temperate,Absence,Lilium,Liliaceae,Liliales
Lilium_bakerianum,dry,herb,Absence,Temperate,Absence,Lilium,Liliaceae,Liliales
Curculigo_orchioides,fleshy,herb,Tropic,Temperate,Absence,Curculigo,Hypoxidaceae,Asparagales
Curculigo_sinensis,fleshy,herb,Absence,Temperate,Absence,Curculigo,Hypoxidaceae,Asparagales
Molineria_crassifolia,fleshy,herb,Absence,Temperate,Subtropic,Molineria,Hypoxidaceae,Asparagales
Hypoxis_aurea,fleshy,herb,Tropic,Temperate,Subtropic,Hypoxis,Hypoxidaceae,Asparagales
Iris_subdichotoma,dry,herb,Absence,Temperate,Absence,Iris,Iridaceae,Asparagales
Iris_kemaonensis,dry,herb,Absence,Temperate,Absence,Iris,Iridaceae,Asparagales
Iris_goniocarpa,dry,herb,Absence,Temperate,Absence,Iris,Iridaceae,Asparagales
Iris_confusa,dry,herb,Tropic,Temperate,Subtropic,Iris,Iridaceae,Asparagales
Iris_forrestii,dry,herb,Absence,Temperate,Subtropic,Iris,Iridaceae,Asparagales
Iris_wilsonii,dry,herb,Absence,Temperate,Absence,Iris,Iridaceae,Asparagales
Iris_bulleyana,dry,herb,Absence,Temperate,Absence,Iris,Iridaceae,Asparagales
Iris_delavayi,dry,herb,Absence,Temperate,Absence,Iris,Iridaceae,Asparagales
Iris_chrysographes,dry,herb,Absence,Temperate,Absence,Iris,Iridaceae,Asparagales
Iris_laevigata,dry,herb,Tropic,Absence,Absence,Iris,Iridaceae,Asparagales
Iris_ruthenica,dry,herb,Absence,Temperate,Absence,Iris,Iridaceae,Asparagales
Iris_tectorum,dry,herb,Absence,Temperate,Subtropic,Iris,Iridaceae,Asparagales
Iris_wattii,dry,herb,Tropic,Temperate,Subtropic,Iris,Iridaceae,Asparagales
Iris_milesii,dry,herb,Absence,Temperate,Subtropic,Iris,Iridaceae,Asparagales
Iris_decora,dry,herb,Absence,Temperate,Absence,Iris,Iridaceae,Asparagales
Iris_collettii,dry,herb,Absence,Temperate,Absence,Iris,Iridaceae,Asparagales
Hemerocallis_nana,dry,herb,Absence,Temperate,Absence,Hemerocallis,Xanthorrhoeaceae,Asparagales
Hemerocallis_forrestii,dry,herb,Absence,Temperate,Absence,Hemerocallis,Xanthorrhoeaceae,Asparagales
Hemerocallis_plicata,dry,herb,Tropic,Temperate,Subtropic,Hemerocallis,Xanthorrhoeaceae,Asparagales
Dianella_ensifolia,fleshy,herb,Tropic,Temperate,Subtropic,Dianella,Xanthorrhoeaceae,Asparagales
Eremurus_chinensis,dry,herb,Absence,Temperate,Absence,Eremurus,Xanthorrhoeaceae,Asparagales
Allium_xichuanense,dry,herb,Absence,Temperate,Absence,Allium,Amaryllidaceae,Asparagales
Allium_victorialis,dry,herb,Absence,Temperate,Absence,Allium,Amaryllidaceae,Asparagales
Allium_siphonanthum,dry,herb,Absence,Temperate,Absence,Allium,Amaryllidaceae,Asparagales
Allium_prattii,dry,herb,Absence,Temperate,Absence,Allium,Amaryllidaceae,Asparagales
Allium_ovalifolium,dry,herb,Absence,Temperate,Absence,Allium,Amaryllidaceae,Asparagales
Allium_nanodes,dry,herb,Absence,Temperate,Absence,Allium,Amaryllidaceae,Asparagales
Allium_macranthum,dry,herb,Absence,Temperate,Absence,Allium,Amaryllidaceae,Asparagales
Allium_hookeri,dry,herb,Absence,Temperate,Absence,Allium,Amaryllidaceae,Asparagales
Allium_forrestii,dry,herb,Absence,Temperate,Absence,Allium,Amaryllidaceae,Asparagales
Allium_eusperma,dry,herb,Absence,Temperate,Absence,Allium,Amaryllidaceae,Asparagales
Allium_chrysanthum,dry,herb,Absence,Temperate,Absence,Allium,Amaryllidaceae,Asparagales
Allium_beesianum,dry,herb,Absence,Temperate,Absence,Allium,Amaryllidaceae,Asparagales
Allium_atrosanguineum,dry,herb,Absence,Temperate,Absence,Allium,Amaryllidaceae,Asparagales
Allium_ascalonicum,dry,herb,Absence,Temperate,Absence,Allium,Amaryllidaceae,Asparagales
Allium_mairei,dry,herb,Absence,Temperate,Subtropic,Allium,Amaryllidaceae,Asparagales
Allium_wallichii,dry,herb,Absence,Temperate,Subtropic,Allium,Amaryllidaceae,Asparagales
Allium_przewalskianum,dry,herb,Absence,Temperate,Absence,Allium,Amaryllidaceae,Asparagales
Allium_cyathophorum,dry,herb,Absence,Temperate,Absence,Allium,Amaryllidaceae,Asparagales
Allium_sikkimense,dry,herb,Absence,Temperate,Absence,Allium,Amaryllidaceae,Asparagales
Allium_fistulosum,dry,herb,Absence,Temperate,Absence,Allium,Amaryllidaceae,Asparagales
Allium_macrostemon,dry,herb,Absence,Temperate,Absence,Allium,Amaryllidaceae,Asparagales
Crinum_latifolium,dry,herb,Tropic,Absence,Absence,Crinum,Amaryllidaceae,Asparagales
Lycoris_aurea,dry,herb,Tropic,Temperate,Absence,Lycoris,Amaryllidaceae,Asparagales
Diuranthera_major,dry,herb,Absence,Temperate,Subtropic,Diuranthera,Asparagaceae,Asparagales
Diuranthera_minor,dry,herb,Absence,Absence,Subtropic,Diuranthera,Asparagaceae,Asparagales
Chlorophytum_chinense,dry,herb,Absence,Temperate,Absence,Chlorophytum,Asparagaceae,Asparagales
Chlorophytum_nepalense,dry,herb,Absence,Temperate,Subtropic,Chlorophytum,Asparagaceae,Asparagales
Chlorophytum_malayense,dry,herb,Tropic,Absence,Absence,Chlorophytum,Asparagaceae,Asparagales
Agave_sisalana,dry,herb,Absence,Absence,Subtropic,Agave,Asparagaceae,Asparagales
Asparagus_myriacanthus,fleshy,wood,Absence,Temperate,Absence,Asparagus,Asparagaceae,Asparagales
Asparagus_munitus,fleshy,wood,Absence,Temperate,Absence,Asparagus,Asparagaceae,Asparagales
Asparagus_meioclados,fleshy,wood,Absence,Temperate,Absence,Asparagus,Asparagaceae,Asparagales
Asparagus_trichoclados,fleshy,wood,Absence,Absence,Subtropic,Asparagus,Asparagaceae,Asparagales
Asparagus_taliensis,fleshy,wood,Absence,Absence,Subtropic,Asparagus,Asparagaceae,Asparagales
Asparagus_lycopodineus,fleshy,wood,Absence,Temperate,Subtropic,Asparagus,Asparagaceae,Asparagales
Asparagus_subscandens,fleshy,wood,Tropic,Absence,Absence,Asparagus,Asparagaceae,Asparagales
Asparagus_filicinus,fleshy,wood,Tropic,Temperate,Absence,Asparagus,Asparagaceae,Asparagales
Peliosanthes_sinica,fleshy,herb,Tropic,Absence,Absence,Peliosanthes,Asparagaceae,Asparagales
Dracaena_terniflora,fleshy,wood,Tropic,Absence,Absence,Dracaena,Asparagaceae,Asparagales
Dracaena_cochinchinensis,fleshy,wood,Tropic,Absence,Absence,Dracaena,Asparagaceae,Asparagales
Dracaena_cambodiana,fleshy,wood,Tropic,Absence,Absence,Dracaena,Asparagaceae,Asparagales
Dracaena_angustifolia,fleshy,wood,Tropic,Absence,Absence,Dracaena,Asparagaceae,Asparagales
Heteropolygonatum_pendulum,fleshy,herb,Absence,Temperate,Absence,Heteropolygonatum,Asparagaceae,Asparagales
Disporopsis_fuscopicta,fleshy,herb,Absence,Absence,Subtropic,Disporopsis,Asparagaceae,Asparagales
Disporopsis_longifolia,fleshy,herb,Tropic,Absence,Subtropic,Disporopsis,Asparagaceae,Asparagales
Disporopsis_aspersa,fleshy,herb,Absence,Temperate,Subtropic,Disporopsis,Asparagaceae,Asparagales
Disporopsis_pernyi,fleshy,herb,Absence,Absence,Subtropic,Disporopsis,Asparagaceae,Asparagales
Polygonatum_tessellatum,fleshy,herb,Absence,Temperate,Absence,Polygonatum,Asparagaceae,Asparagales
Polygonatum_prattii,fleshy,herb,Absence,Temperate,Absence,Polygonatum,Asparagaceae,Asparagales
Polygonatum_curvistylum,fleshy,herb,Absence,Temperate,Absence,Polygonatum,Asparagaceae,Asparagales
Polygonatum_verticillatum,fleshy,herb,Absence,Temperate,Subtropic,Polygonatum,Asparagaceae,Asparagales
Polygonatum_cathcartii,fleshy,herb,Absence,Temperate,Subtropic,Polygonatum,Asparagaceae,Asparagales
Polygonatum_acuminatifolium,fleshy,herb,Absence,Absence,Subtropic,Polygonatum,Asparagaceae,Asparagales
Polygonatum_punctatum,fleshy,herb,Tropic,Temperate,Subtropic,Polygonatum,Asparagaceae,Asparagales
Polygonatum_kingianum,fleshy,herb,Tropic,Temperate,Subtropic,Polygonatum,Asparagaceae,Asparagales
Polygonatum_cirrhifolium,fleshy,herb,Tropic,Temperate,Absence,Polygonatum,Asparagaceae,Asparagales
Polygonatum_hookeri,fleshy,herb,Absence,Temperate,Absence,Polygonatum,Asparagaceae,Asparagales
Peliosanthes_macrostegia,fleshy,herb,Absence,Temperate,Absence,Peliosanthes,Asparagaceae,Asparagales
Liriope_graminifolia,fleshy,herb,Tropic,Temperate,Absence,Liriope,Asparagaceae,Asparagales
Ophiopogon_yunnanensis,fleshy,herb,Absence,Temperate,Absence,Ophiopogon,Asparagaceae,Asparagales
Ophiopogon_clarkei,fleshy,herb,Absence,Temperate,Absence,Ophiopogon,Asparagaceae,Asparagales
Ophiopogon_sylvicola,fleshy,herb,Absence,Absence,Subtropic,Ophiopogon,Asparagaceae,Asparagales
Ophiopogon_sarmentosus,fleshy,herb,Absence,Absence,Subtropic,Ophiopogon,Asparagaceae,Asparagales
Ophiopogon_pingbienensis,fleshy,herb,Absence,Absence,Subtropic,Ophiopogon,Asparagaceae,Asparagales
Ophiopogon_marmoratus,fleshy,herb,Absence,Absence,Subtropic,Ophiopogon,Asparagaceae,Asparagales
Ophiopogon_lushuiensis,fleshy,herb,Absence,Temperate,Subtropic,Ophiopogon,Asparagaceae,Asparagales
Ophiopogon_bodinieri,fleshy,herb,Absence,Temperate,Subtropic,Ophiopogon,Asparagaceae,Asparagales
Ophiopogon_xylorrhizus,fleshy,herb,Tropic,Absence,Absence,Ophiopogon,Asparagaceae,Asparagales
Ophiopogon_tsaii,fleshy,herb,Tropic,Absence,Absence,Ophiopogon,Asparagaceae,Asparagales
Ophiopogon_tonkinensis,fleshy,herb,Tropic,Absence,Absence,Ophiopogon,Asparagaceae,Asparagales
Ophiopogon_stenophyllus,fleshy,herb,Tropic,Absence,Absence,Ophiopogon,Asparagaceae,Asparagales
Ophiopogon_revolutus,fleshy,herb,Tropic,Absence,Absence,Ophiopogon,Asparagaceae,Asparagales
Ophiopogon_latifolius,fleshy,herb,Tropic,Absence,Absence,Ophiopogon,Asparagaceae,Asparagales
Ophiopogon_grandis,fleshy,herb,Tropic,Temperate,Subtropic,Ophiopogon,Asparagaceae,Asparagales
Ophiopogon_chingii,fleshy,herb,Tropic,Absence,Subtropic,Ophiopogon,Asparagaceae,Asparagales
Ophiopogon_intermedius,fleshy,herb,Tropic,Temperate,Subtropic,Ophiopogon,Asparagaceae,Asparagales
Ophiopogon_japonicus,fleshy,herb,Absence,Temperate,Subtropic,Ophiopogon,Asparagaceae,Asparagales
Reineckea_carnea,dry,herb,Tropic,Temperate,Subtropic,Reineckea,Asparagaceae,Asparagales
Tupistra_grandistigma,fleshy,herb,Tropic,Absence,Absence,Tupistra,Asparagaceae,Asparagales
Tupistra_fungilliformis,fleshy,herb,Tropic,Absence,Absence,Tupistra,Asparagaceae,Asparagales
Aspidistra_tonkinensis,fleshy,herb,Absence,Absence,Subtropic,Aspidistra,Asparagaceae,Asparagales
Aspidistra_typica,fleshy,herb,Tropic,Absence,Absence,Aspidistra,Asparagaceae,Asparagales
Aspidistra_elatior,fleshy,herb,Absence,Absence,Subtropic,Aspidistra,Asparagaceae,Asparagales
Smithorchis_calceoliformis,dry,herb,Absence,Temperate,Absence,Smithorchis,Orchidaceae,Asparagales
Risleya_atropurpurea,dry,herb,Absence,Temperate,Absence,Risleya,Orchidaceae,Asparagales
Neottianthe_luteola,dry,herb,Absence,Temperate,Absence,Neottianthe,Orchidaceae,Asparagales
Neottianthe_secundiflora,dry,herb,Absence,Temperate,Absence,Neottianthe,Orchidaceae,Asparagales
Monomeria_barbata,dry,herb,Absence,Temperate,Absence,Monomeria,Orchidaceae,Asparagales
Herpysma_longicaulis,dry,herb,Absence,Temperate,Absence,Herpysma,Orchidaceae,Asparagales
Diplomeris_pulchella,dry,herb,Absence,Temperate,Absence,Diplomeris,Orchidaceae,Asparagales
Cryptochilus_luteus,dry,herb,Absence,Temperate,Absence,Cryptochilus,Orchidaceae,Asparagales
Cryptochilus_sanguineus,dry,herb,Absence,Temperate,Absence,Cryptochilus,Orchidaceae,Asparagales
Cremastra_appendiculata,dry,herb,Absence,Temperate,Absence,Cremastra,Orchidaceae,Asparagales
Androcorys_oxysepalus,dry,herb,Absence,Temperate,Absence,Androcorys,Orchidaceae,Asparagales
Androcorys_pugioniformis,dry,herb,Absence,Temperate,Absence,Androcorys,Orchidaceae,Asparagales
Amitostigma_trifurcatum,dry,herb,Absence,Temperate,Absence,Amitostigma,Orchidaceae,Asparagales
Amitostigma_tibeticum,dry,herb,Absence,Temperate,Absence,Amitostigma,Orchidaceae,Asparagales
Amitostigma_tetralobum,dry,herb,Absence,Temperate,Absence,Amitostigma,Orchidaceae,Asparagales
Amitostigma_monanthum,dry,herb,Absence,Temperate,Absence,Amitostigma,Orchidaceae,Asparagales
Amitostigma_hemipilioides,dry,herb,Absence,Temperate,Absence,Amitostigma,Orchidaceae,Asparagales
Amitostigma_faberi,dry,herb,Absence,Temperate,Absence,Amitostigma,Orchidaceae,Asparagales
Amitostigma_farreri,dry,herb,Absence,Temperate,Absence,Amitostigma,Orchidaceae,Asparagales
Oreorchis_patens,dry,herb,Absence,Temperate,Absence,Oreorchis,Orchidaceae,Asparagales
Oreorchis_parvula,dry,herb,Absence,Temperate,Absence,Oreorchis,Orchidaceae,Asparagales
Oreorchis_nana,dry,herb,Absence,Temperate,Absence,Oreorchis,Orchidaceae,Asparagales
Oreorchis_foliosa,dry,herb,Absence,Temperate,Subtropic,Oreorchis,Orchidaceae,Asparagales
Oreorchis_erythrochrysea,dry,herb,Absence,Temperate,Absence,Oreorchis,Orchidaceae,Asparagales
Myrmechis_pumila,dry,herb,Absence,Temperate,Subtropic,Myrmechis,Orchidaceae,Asparagales
Bulleyia_yunnanensis,dry,herb,Absence,Temperate,Subtropic,Bulleyia,Orchidaceae,Asparagales
Zeuxine_strateumatica,dry,herb,Absence,Temperate,Absence,Zeuxine,Orchidaceae,Asparagales
Zeuxine_affinis,dry,herb,Tropic,Absence,Absence,Zeuxine,Orchidaceae,Asparagales
Zeuxine_nervosa,dry,herb,Tropic,Absence,Absence,Zeuxine,Orchidaceae,Asparagales
Uncifera_acuminata,dry,herb,Tropic,Absence,Absence,Uncifera,Orchidaceae,Asparagales
Tropidia_angulosa,dry,herb,Tropic,Absence,Absence,Tropidia,Orchidaceae,Asparagales
Tropidia_curculigoides,dry,herb,Tropic,Absence,Absence,Tropidia,Orchidaceae,Asparagales
Sunipia_intermedia,dry,herb,Absence,Temperate,Absence,Sunipia,Orchidaceae,Asparagales
Sunipia_dulongensis,dry,herb,Absence,Temperate,Absence,Sunipia,Orchidaceae,Asparagales
Sunipia_soidaoensis,dry,herb,Absence,Absence,Subtropic,Sunipia,Orchidaceae,Asparagales
Sunipia_thailandica,dry,herb,Tropic,Absence,Absence,Sunipia,Orchidaceae,Asparagales
Sunipia_scariosa,dry,herb,Tropic,Absence,Subtropic,Sunipia,Orchidaceae,Asparagales
Sunipia_candida,dry,herb,Tropic,Temperate,Subtropic,Sunipia,Orchidaceae,Asparagales
Sunipia_andersonii,dry,herb,Tropic,Absence,Absence,Sunipia,Orchidaceae,Asparagales
Sunipia_bicolor,dry,herb,Tropic,Temperate,Subtropic,Sunipia,Orchidaceae,Asparagales
Stereosandra_javanica,dry,herb,Tropic,Absence,Absence,Stereosandra,Orchidaceae,Asparagales
Robiquetia_succisa,dry,herb,Tropic,Absence,Absence,Robiquetia,Orchidaceae,Asparagales
Porpax_ustulata,dry,herb,Tropic,Absence,Absence,Porpax,Orchidaceae,Asparagales
Peristylus_jinchuanicus,dry,herb,Absence,Temperate,Absence,Peristylus,Orchidaceae,Asparagales
Peristylus_forrestii,dry,herb,Absence,Temperate,Absence,Peristylus,Orchidaceae,Asparagales
Peristylus_forceps,dry,herb,Absence,Temperate,Absence,Peristylus,Orchidaceae,Asparagales
Peristylus_coeloceras,dry,herb,Absence,Temperate,Absence,Peristylus,Orchidaceae,Asparagales
Peristylus_calcaratus,dry,herb,Absence,Temperate,Absence,Peristylus,Orchidaceae,Asparagales
Peristylus_affinis,dry,herb,Absence,Temperate,Absence,Peristylus,Orchidaceae,Asparagales
Peristylus_mannii,dry,herb,Absence,Temperate,Subtropic,Peristylus,Orchidaceae,Asparagales
Peristylus_densus,dry,herb,Absence,Absence,Subtropic,Peristylus,Orchidaceae,Asparagales
Peristylus_bulleyi,dry,herb,Absence,Temperate,Subtropic,Peristylus,Orchidaceae,Asparagales
Peristylus_tentaculatus,dry,herb,Tropic,Temperate,Absence,Peristylus,Orchidaceae,Asparagales
Peristylus_parishii,dry,herb,Tropic,Absence,Absence,Peristylus,Orchidaceae,Asparagales
Peristylus_lacertifer,dry,herb,Tropic,Absence,Absence,Peristylus,Orchidaceae,Asparagales
Peristylus_constrictus,dry,herb,Tropic,Absence,Absence,Peristylus,Orchidaceae,Asparagales
Peristylus_goodyeroides,dry,herb,Tropic,Temperate,Subtropic,Peristylus,Orchidaceae,Asparagales
Pennilabium_yunnanense,dry,herb,Tropic,Absence,Absence,Pennilabium,Orchidaceae,Asparagales
Pecteilis_henryi,dry,herb,Tropic,Absence,Absence,Pecteilis,Orchidaceae,Asparagales
Pecteilis_susannae,dry,herb,Tropic,Temperate,Subtropic,Pecteilis,Orchidaceae,Asparagales
Luisia_zollingeri,dry,herb,Tropic,Absence,Absence,Luisia,Orchidaceae,Asparagales
Luisia_morsei,dry,herb,Tropic,Absence,Absence,Luisia,Orchidaceae,Asparagales
Luisia_magniflora,dry,herb,Tropic,Absence,Absence,Luisia,Orchidaceae,Asparagales
Luisia_longispica,dry,herb,Tropic,Absence,Absence,Luisia,Orchidaceae,Asparagales
Luisia_brachystachys,dry,herb,Tropic,Absence,Absence,Luisia,Orchidaceae,Asparagales
Luisia_filiformis,dry,herb,Tropic,Absence,Absence,Luisia,Orchidaceae,Asparagales
Kingidium_taenialis,dry,herb,Tropic,Temperate,Subtropic,Kingidium,Orchidaceae,Asparagales
Herminium_souliei,dry,herb,Absence,Temperate,Absence,Herminium,Orchidaceae,Asparagales
Herminium_singulum,dry,herb,Absence,Temperate,Absence,Herminium,Orchidaceae,Asparagales
Herminium_quinquelobum,dry,herb,Absence,Temperate,Absence,Herminium,Orchidaceae,Asparagales
Herminium_ophioglossoides,dry,herb,Absence,Temperate,Absence,Herminium,Orchidaceae,Asparagales
Herminium_monorchis,dry,herb,Absence,Temperate,Absence,Herminium,Orchidaceae,Asparagales
Herminium_glossophyllum,dry,herb,Absence,Temperate,Absence,Herminium,Orchidaceae,Asparagales
Herminium_chloranthum,dry,herb,Absence,Temperate,Absence,Herminium,Orchidaceae,Asparagales
Herminium_carnosilabre,dry,herb,Absence,Temperate,Absence,Herminium,Orchidaceae,Asparagales
Herminium_alaschanicum,dry,herb,Absence,Temperate,Absence,Herminium,Orchidaceae,Asparagales
Herminium_ecalcaratum,dry,herb,Absence,Temperate,Subtropic,Herminium,Orchidaceae,Asparagales
Herminium_lanceum,dry,herb,Tropic,Temperate,Subtropic,Herminium,Orchidaceae,Asparagales
Herminium_coiloglossum,dry,herb,Absence,Temperate,Subtropic,Herminium,Orchidaceae,Asparagales
Hemipilia_flabellata,dry,herb,Absence,Temperate,Absence,Hemipilia,Orchidaceae,Asparagales
Hemipilia_yunnanensis,dry,herb,Absence,Temperate,Subtropic,Hemipilia,Orchidaceae,Asparagales
Hemipilia_forrestii,dry,herb,Tropic,Temperate,Absence,Hemipilia,Orchidaceae,Asparagales
Geodorum_attenuatum,dry,herb,Tropic,Absence,Absence,Geodorum,Orchidaceae,Asparagales
Geodorum_recurvum,dry,herb,Tropic,Absence,Absence,Geodorum,Orchidaceae,Asparagales
Gastrodia_menghaiensis,dry,herb,Tropic,Absence,Absence,Gastrodia,Orchidaceae,Asparagales
Gastrodia_elata,dry,herb,Absence,Temperate,Absence,Gastrodia,Orchidaceae,Asparagales
Gastrochilus_sinensis,dry,herb,Absence,Temperate,Absence,Gastrochilus,Orchidaceae,Asparagales
Gastrochilus_gongshanensis,dry,herb,Absence,Temperate,Absence,Gastrochilus,Orchidaceae,Asparagales
Gastrochilus_formosanus,dry,herb,Absence,Temperate,Absence,Gastrochilus,Orchidaceae,Asparagales
Gastrochilus_distichus,dry,herb,Absence,Temperate,Subtropic,Gastrochilus,Orchidaceae,Asparagales
Gastrochilus_subpapillosus,dry,herb,Tropic,Absence,Absence,Gastrochilus,Orchidaceae,Asparagales
Gastrochilus_pseudodistichus,dry,herb,Tropic,Temperate,Subtropic,Gastrochilus,Orchidaceae,Asparagales
Gastrochilus_platycalcaratus,dry,herb,Tropic,Absence,Absence,Gastrochilus,Orchidaceae,Asparagales
Gastrochilus_obliquus,dry,herb,Tropic,Absence,Absence,Gastrochilus,Orchidaceae,Asparagales
Gastrochilus_bellinus,dry,herb,Tropic,Absence,Absence,Gastrochilus,Orchidaceae,Asparagales
Gastrochilus_calceolaris,dry,herb,Tropic,Temperate,Subtropic,Gastrochilus,Orchidaceae,Asparagales
Galeola_faberi,fleshy,herb,Tropic,Temperate,Absence,Galeola,Orchidaceae,Asparagales
Galeola_lindleyana,fleshy,herb,Tropic,Temperate,Subtropic,Galeola,Orchidaceae,Asparagales
Esmeralda_bella,dry,herb,Tropic,Absence,Absence,Esmeralda,Orchidaceae,Asparagales
Erythrodes_blumei,dry,herb,Tropic,Absence,Absence,Erythrodes,Orchidaceae,Asparagales
Eriodes_barbata,dry,herb,Tropic,Absence,Absence,Eriodes,Orchidaceae,Asparagales
Chrysoglossum_ornatum,dry,herb,Tropic,Absence,Absence,Chrysoglossum,Orchidaceae,Asparagales
Cheirostylis_yunnanensis,dry,herb,Tropic,Absence,Subtropic,Cheirostylis,Orchidaceae,Asparagales
Cheirostylis_griffithii,dry,herb,Tropic,Absence,Absence,Cheirostylis,Orchidaceae,Asparagales
Cheirostylis_thailandica,dry,herb,Tropic,Absence,Absence,Cheirostylis,Orchidaceae,Asparagales
Cephalantheropsis_halconensis,dry,herb,Tropic,Temperate,Absence,Cephalantheropsis,Orchidaceae,Asparagales
Cephalantheropsis_obcordata,dry,herb,Tropic,Absence,Absence,Cephalantheropsis,Orchidaceae,Asparagales
Callostylis_rigida,dry,herb,Tropic,Absence,Absence,Callostylis,Orchidaceae,Asparagales
Brachycorythis_henryi,dry,herb,Tropic,Absence,Absence,Brachycorythis,Orchidaceae,Asparagales
Arachnis_labrosa,dry,herb,Tropic,Absence,Absence,Arachnis,Orchidaceae,Asparagales
Aphyllorchis_gollanii,dry,herb,Absence,Absence,Subtropic,Aphyllorchis,Orchidaceae,Asparagales
Aphyllorchis_caudata,dry,herb,Tropic,Absence,Absence,Aphyllorchis,Orchidaceae,Asparagales
Aphyllorchis_montana,dry,herb,Tropic,Absence,Absence,Aphyllorchis,Orchidaceae,Asparagales
Odontochilus_elwesii,dry,herb,Tropic,Temperate,Absence,Odontochilus,Orchidaceae,Asparagales
Apostasia_wallichii,dry,herb,Tropic,Absence,Absence,Apostasia,Orchidaceae,Asparagales
Apostasia_odorata,dry,herb,Tropic,Absence,Absence,Apostasia,Orchidaceae,Asparagales
Pogonia_yunnanensis,dry,herb,Absence,Temperate,Absence,Pogonia,Orchidaceae,Asparagales
Lecanorchis_multiflora,dry,herb,Tropic,Absence,Absence,Lecanorchis,Orchidaceae,Asparagales
Vanilla_siamensis,dry,herb,Tropic,Absence,Absence,Vanilla,Orchidaceae,Asparagales
Cypripedium_yunnanense,dry,herb,Absence,Temperate,Absence,Cypripedium,Orchidaceae,Asparagales
Cypripedium_wardii,dry,herb,Absence,Temperate,Absence,Cypripedium,Orchidaceae,Asparagales
