NewID,OldID,Group,Family,Genus,Species,Life form,Leaf form,Site,Ynew,Xnew,Hmax,Hact,Ks,Kl,P50,Ppd,Pmd,TLP,AlAs,WD,Vdia,VD,VLmax,ALT,MAT,MAP,PET,AI,Soiltype,Ecotype,Biome,Note_Biome,
s0581,883,Gym,Cupressaceae,Taxodium,Taxodium distichum,T,D,s201,37.78,-122.43,50,,3.04,3.65818,-3.567,,,,,0.36,21.90746,,,76,14.1,558,892,0.6289,Phaeozem,California interior chaparral and woodlands,TMS,,
s0582,884,Gym,Cupressaceae,Taxodium,Taxodium mucronatum,T,D,s201,37.78,-122.43,50,,1.4,3.67234,-2.878,,,,,0.389,19.3028,,,76,14.1,558,892,0.6289,Phaeozem,California interior chaparral and woodlands,TMS,,
s0583,885,Gym,Cupressaceae,Taxus,Taxus baccata,T,E,s201,37.78,-122.43,20,,0.32,0.608475,-8.142,,,,,0.779,12.80864,,,76,14.1,558,892,0.6289,Phaeozem,California interior chaparral and woodlands,TMS,,
s0584,886,Gym,Cupressaceae,Thuja,Thuja plicata,T,E,s201,37.78,-122.43,70,,0.52,0.339778,-5.269,,,,,0.651,14.34816,,,76,14.1,558,892,0.6289,Phaeozem,California interior chaparral and woodlands,TMS,,
s0585,887,Gym,Cupressaceae,Thujoptis,Thujoptis dolobrata,T,E,s201,37.78,-122.43,15,,0.25,0.489925,-6.032,,,,,0.713,11.16182,,,76,14.1,558,892,0.6289,Phaeozem,California interior chaparral and woodlands,TMS,,
s0586,888,Gym,Cupressaceae,Widdringtonia,Widdringtonia cedarbergensis,T,E,s201,37.78,-122.43,20,,0.59,2.05938,-11.276,,,,,0.522,15.5376,,,76,14.1,558,892,0.6289,Phaeozem,California interior chaparral and woodlands,TMS,,
s0587,889,Gym,Cupressaceae,Juniperus,Juniperus deppeana,T,E,s183,35.1667,-111.5167,25,15,0.235,2,-8.3,,,,0.133,0.5445,9.031025,,,2048,8.6,499,1199,0.412,Kastanozem,Arizona Mountains forests,TMS,,
s0588,890,Gym,Cupressaceae,Juniperus,Juniperus monosperma,T,E,s183,35.1667,-111.5167,12,9,0.27,1.8,-9.96,,-5.1,,0.175,0.616,7.25496,,,2048,8.6,499,1199,0.412,Kastanozem,Arizona Mountains forests,TMS,,
s0589,891,Gym,Cupressaceae,Juniperus,Juniperus osteosperma,T,E,s183,35.1667,-111.5167,9,9,0.4,3,-9.955,,-4,,0.111,0.6465,9.14165,,,2048,8.6,499,1199,0.412,Kastanozem,Arizona Mountains forests,TMS,,
s0590,892,Gym,Cupressaceae,Juniperus,Juniperus scopulorum,T,E,s183,35.1667,-111.5167,12,12,0.28,1.8,-6.5,,,,0.172,0.58,7.8,,,2048,8.6,499,1199,0.412,Kastanozem,Arizona Mountains forests,TMS,,
s0591,893,Gym,Cupressaceae,Juniperus,Juniperus arizonica,T,E,s141,32.1667,-107.6,5,,0.22,,-13.8,,,,,0.623,9.03771,,,1479,14.7,268,1573,0.1595,Yermosol,Chihuahuan desert,DES,,
s0592,895,Gym,Cupressaceae,Juniperus,Juniperus asheii,T,E,s132,30.3667,-97.75,12,12,0.36,,-13.1,,,,,0.636,9.7976,,,226,19.5,834,1452,0.575,Vertisol,Edwards Plateau savanna,WDS,"Temperate grasslands, savannas, and shrublands",
s0593,897,Gym,Cupressaceae,Juniperus,Juniperus barbadensis,T,E,s109,13.8333,-61.05,6,,0.39,,-12.8,,,,,0.582,8.74211,,,155,23.5,2311,1408,1.4907,,Windward Islands moist forests,TRR,,
s0594,899,Gym,Cupressaceae,Juniperus,Juniperus california,T,E,s147,34.0167,-116.0667,10,,0.17,,,,,,,0.646,8.21587,,,1321,15,306,1434,0.214,Yermosol,Mojave desert,DES,,
s0595,903,Gym,Cupressaceae,Juniperus,Juniperus flaccida,T,E,s130,29.2667,-103.2667,17,17,0.5,,-7.8,,,,,0.608,8.41403,,,1819,14.9,1200,1319,0.909780136,Regosol,Sierra Madre Oriental pine-oak forests,TRS,subtropical coniferous forest,
s0596,905,Gym,Cupressaceae,Juniperus,Juniperus lucayana,T,E,s111,18.0667,-76.6667,15,,0.71,,-8.3,,,,,0.625,10.9172,,,1036,21.2,2395,1239,1.9346,Nitosol,Jamaican moist forests,TRR,,
s0597,909,Gym,Cupressaceae,Juniperus,Juniperus occidentalis,T,E,s268,44.1,-121.1333,26,,0.28,,-9,,-3.5,,,0.601,8.10858,,,1011,8.2,229,1104,0.2074,Xerosol,Snake-Columbia shrub steppe,DES,,
s0598,913,Gym,Cupressaceae,Juniperus,Juniperus pinchotii,T,E,s138,31.8833,-104.8,15,,0.19,,-14.1,,,,,0.596,9.28699,,,1768,14.5,635,1401,0.45324768,Yermosol,Arizona Mountains forests,TMS,"These forests are both wet and cold, averaging 635 mm to 1000 mm with annual precipitation increasing in the upper elevation Canadian Zone (Lowe and Brown 1994:10). The growing season is typically less than75 days with occasional nighttime frosts.",
s0599,915,Gym,Cupressaceae,Juniperus,Juniperus scopulorum,T,E,s317,48.3744,-122.5153,6,,0.12,,-7.7,,,,,0.622,9.49693,,,15,,,,,Andosol,Puget lowland forests,TMS,,
s0600,917,Gym,Cupressaceae,Juniperus,Juniperus virginiana,T,E,s190,35.95,-79.0667,27,23,0.51,,-6.6,,,,,0.593,11.2659,,,148,14.6,1166,1273,0.9151,Acrisol,Southeastern mixed forests,TMR,,
s0601,919,Gym,Cupressaceae,Juniperus,Juniperus virginiana,T,E,s177,34.7062,-76.6386,27,22,0.3,,-5.8,,-2,,,0.623,9.97685,,,2,17.1,1410,1176,1.1989,Podzol,Middle Atlantic coastal forests,TMS,,
s0602,924,Gym,Araucariaceae,Agathis,Agathis australis,T,E,s019,-37.4267,175.72,50,,0.91,,-2.58,,,,,0.594,15.53,2684,,247,13.6,2082,997,2.1354,Andosol,Northland temperate kauri forests,TMR,,
s0603,925,Gym,Araucariaceae,Agathis,Agathis ovata,T,E,s055,-22.0333,166.4667,25,25,0.796,,-1.77,,,,,0.559,21.89,1995,,943,18.3,2190,1142,1.9001,Cambisol,New Caledonia rain forests,TRR,,
s0604,926,Gym,Araucariaceae,Araucaria,Araucaria columnaris,T,E,s053,-22.0833,166.4467,60,,,,-3.3,,,,,,,,,690,18.5,2103,1158,1.7797,Cambisol,New Caledonia rain forests,TRR,,
s0605,927,Gym,Araucariaceae,Araucaria,Araucaria laubenfelsii,T,E,s053,-22.0833,166.4467,50,,0.273,,-2.4,,,,,0.8,14.78,3173,,690,18.5,2103,1158,1.7797,Cambisol,New Caledonia rain forests,TRR,,
s0606,929,Gym,Podocarpaceae,Dacrydium,Dacrydium cupressium,T,E,s018,-37.7897,176.3252,50,,0.489,,-3.08,,,,,0.649,16.41449,3558,,16,14.4,1487,1020,1.447,Andosol,North Island temperate forests,TMR,,
s0607,931,Gym,Cupressaceae,Juniperus,Juniperus osteosperma,T,E,s195,37.0667,-113.9667,9,,,,-7.81,,,,,0.591,9.515184,4360,,916,15.5,222,1486,0.1467,Kastanozem,Mojave desert,DES,,
s0608,932,Gym,Cupressaceae,Juniperus,Juniperus scopulorum,T,E,s217,40.05,-111.7833,6,,0.45,,-7.2,,,,,0.527,9.411845,5408,,1385,10.1,394,1217,0.3237,Phaeozem,Great Basin shrub steppe,DES,,
s0609,933,Gym,Podocarpaceae,Phyllocladus,Phyllocladus trichomanoides,T,E,s020,-36.9439,174.5316,20,,0.693,,-7.02,,,,,0.723,15.797,3991,,308,13.1,1456,933,1.5219,Acrisol,Northland temperate kauri forests,TMR,,
s0610,935,Gym,Pinaceae,Picea,Picea engelmannii,T,E,s218,40.0667,-111.0333,65,,1.034,,-4.907,,,,,0.505,12.35571,4016,,2807,2.4,548,836,0.6566,Phaeozem,Wasatch and Uinta montane forests,TMS,,
s0611,937,Gym,Pinaceae,Picea,Picea mariana,T,E,s348,66.9,-152.5467,30,24,0.949,,-5.98,,,-2.17,,0.519,16.48687,2993,,624,-9.3,333,458,0.7205,Gleysol,Interior Alaska-Yukon lowland taiga,BOR,,
s0612,939,Gym,Pinaceae,Pinus,Pinus caribaea,T,E,s122,24.7167,-77.7833,35,35,14.697,,-3.27,,,,,0.45,23.27875,3080,,11,24.9,1247,1283,0.9727,Regosol,Bahamian pine mosaic,TRS,,
s0613,941,Gym,Pinaceae,Pinus,Pinus contorta,T,E,s217,40.05,-111.7833,50,10,0.652,,-3.5465,,,,,0.391,14.96415,2742,,1385,10.1,394,1217,0.3237,Phaeozem,Great Basin shrub steppe,DES,,
s0614,943,Gym,Pinaceae,Pinus,Pinus monophylla,T,E,s195,37.0667,-113.9667,20,15.2,0.197,,-5.545,,,,,0.582,17.61745,2987,,916,15.5,222,1486,0.1467,Kastanozem,Mojave desert,DES,,
s0615,944,Gym,Podocarpaceae,Podocarpus,Podocarpus cunninghamii,T,E,s017,-38.8983,175.4167,30,,0.72,,-6.61,,,,,0.541,14.80677,4575,,340,12.3,1355,954,1.3972,Andosol,North Island temperate forests,TMR,,
s0616,946,Gym,Podocarpaceae,Prumnopytis,Prumnopytis ferruginea,T,E,s020,-36.9439,174.5316,25,14,0.478,,-5.58,,,,,0.736,13.215,3345,,308,13.1,1456,933,1.5219,Acrisol,Northland temperate kauri forests,TMR,,
s0617,947,Gym,Podocarpaceae,Retrophyllum,Retrophyllum minor,T,E,s049,-22.2914,166.9903,3,3,1.186,,-2.17,,,,,0.393,,2041,,236,21.6,2254,1210,1.8644,,New Caledonia rain forests,TRR,,
s0618,949,Gym,Cupressaceae,Sequoia,Sequoia sempervirens,T,E,s209,38.8833,-123.4167,115.5,,1.606,,-6.04,,,,,0.553,13.67853,2326,,358,11.5,1241,1095,1.126,Phaeozem,Northern California coastal forests,TMS,,
s0619,951,Gym,Cupressaceae,Taxodium,Taxodium distichum,T,D,s189,35.8667,-79.9833,50,,6.541,,-2.135,,,,,0.314,22.09488,1368,,215,15.1,1132,1260,0.8984,Acrisol,Southeastern mixed forests,TMR,,
s0620,952,Ang,Ericaceae,Rhododendron,Rhododendron maximum,S,E,s197,37.3639,-80.5389,10,,,,-2.2,-0.1,-1.2,,,,23.3,,20,1064,8.4,1190,968,1.2303,Acrisol,Appalachian-Blue Ridge forests,TMS,Temperate broadleaf and mixed forests,
s0621,954,Ang,Avicenniaceae,Avicennia,Avicennia germinans,T,E,s115,19.594,-96.3909,15,,,,,-4.56,-5.93,-3.12,,,,,,58,25.7,2024,1582,1.279393173,,Mesoamerican Gulf-Caribbean mangroves,TRR,"The mean annual precipitation, however, is nearly 2400 mm. The mean annual temperature is 25 °C.",
s0622,955,Ang,Combretaceae,Conocarpus,Conocarpus erectus,T,E,s115,19.594,-96.3909,20,,,,,-1.98,-2.78,-1.94,,,,,,58,25.7,2024,1582,1.279393173,,Mesoamerican Gulf-Caribbean mangroves,TRR,"The mean annual precipitation, however, is nearly 2400 mm. The mean annual temperature is 25 °C.",
s0623,956,Ang,Malvaceae,Ochroma,Ochroma pyramidale,T,E,s096,9.1667,-79.846,30,,2.1,11.4,-1,-0.1,-1,,0.267,0.19,,,,44,26.4,2622,1398,1.8755,Acrisol,Isthmian-Atlantic moist forests,TRR,,
s0624,957,Ang,Malvaceae,Pseudobombax,Pseudobombax septenatum,T,D,s096,9.1667,-79.846,7,,1.6,5.15,-1,-0.1,-0.5,,0.305,0.25,,,,44,26.4,2622,1398,1.8755,Acrisol,Isthmian-Atlantic moist forests,TRR,,
s0625,958,Ang,Sapindaceae,Acer,Acer negundo,T,D,s146,33.9553,-83.3831,25,,1.95,,-1.34,-0.33,-1.12,,,0.391,,,,217,16.3,1254,1336,0.9401,Acrisol,Southeastern mixed forests,TMR,,
s0626,959,Ang,Betulaceae,Alnus,Alnus rhombifolia,T,D,s298,46.3197,-117.9778,35,,7.48,,-1.251,-0.25,-0.83,,,0.422,,,,554,10.4,496,1062,0.467,Phaeozem,Palouse grasslands,DES,,
s0627,960,Ang,Ebenaceae,Diospyros,Diospyros virginiana,T,D,s172,34.3675,-79.2939,20,,4.13,,-0.63,-0.22,-0.89,,,0.553,,,,38,16.6,1197,1379,0.8672,Acrisol,Middle Atlantic coastal forests,TMS,,
s0628,961,Ang,Oleaceae,Ligustrum,Ligustrum sinense,T,D,s146,33.9553,-83.3831,7,,1.24,,-0.77,-0.64,-1.45,,,0.682,,,,217,16.3,1254,1336,0.9401,Acrisol,Southeastern mixed forests,TMR,,
s0629,962,Ang,Myricaceae,Myrica,Myrica cerifera,T,E,s129,26.9761,-81.1275,12,,2.03,,-1.64,-0.35,-1.1,,,0.539,,,,11,22.7,1188,1591,0.7467,Gleysol,Southeastern conifer forests,TRS,tropical and subtropical coniferous forest,
s0630,963,Ang,Fabaceae,Robinia,Robinia pseudoacacia,T,D,s298,46.3197,-117.9778,52,,9.02,,-0.505,-0.31,-1.1,,,0.577,67.45,,12.4,554,10.4,496,1062,0.467,Phaeozem,Palouse grasslands,DES,,
s0631,964,Ang,Salicaceae,Salix,Salix amygdaloides,T,D,s272,44.2497,-116.9678,20,,1.9,,-0.91,-0.46,-0.77,,,0.458,,,,645,10,312,1185,0.2632,Phaeozem,Snake-Columbia shrub steppe,DES,,
s0632,965,Ang,Euphorbiaceae,Sapium,Sapium sebiferum,T,D,s172,34.3675,-79.2939,15,,4.17,,-1.372,-0.24,-0.83,,,0.518,,,,38,16.6,1197,1379,0.8672,Acrisol,Middle Atlantic coastal forests,TMS,,
s0633,966,Ang,Anacardiaceae,Schinus,Schinus terebinthifolius,T,E,s129,26.9761,-81.1275,10,,2.22,,-1.679,-0.31,-1.43,,,0.411,,,,11,22.7,1188,1591,0.7467,Gleysol,Southeastern conifer forests,TRS,tropical and subtropical coniferous forest,
s0634,967,Ang,Tamaricaceae,Tamarix,Tamarix ramosissima,T,D,s272,44.2497,-116.9678,8,,2.66,,-0.647,-0.91,-1.8,,,0.702,,,,645,10,312,1185,0.2632,Phaeozem,Snake-Columbia shrub steppe,DES,,
s0635,969,Ang,Rhamnaceae,Ceanothus,Ceanothus crassifolius,S,E,s156,34.0833,-118.7006,3,0.85,1.0026,,-8.3165,-6.4,-6.9,,,0.663,30.261,,,292,16.6,454,1235,0.3676,Regosol,California coastal sage and chaparral,WDS,,
s0636,971,Ang,Rhamnaceae,Ceanothus,Ceanothus cuneatus,S,E,s164,34.0856,-118.6506,3,,0.807,,-7.8465,-7.5,-7.9,,,0.688,31.05,,,462,15.6,552,1260,0.4373,Regosol,California coastal sage and chaparral,WDS,,
s0637,973,Ang,Rhamnaceae,Ceanothus,Ceanothus leucodermis,S,E,s164,34.0856,-118.6506,4,2.5,1.568,,-4.046,-2.9,-3.3,,,0.578,37.22,,,462,15.6,552,1260,0.4373,Regosol,California coastal sage and chaparral,WDS,,
s0638,975,Ang,Rhamnaceae,Ceanothus,Ceanothus megacarpus,S,E,s148,34.0344,-118.7011,3,,1.196,,-8.082,-5.8,-6.2,,,0.689,34.91,,,22,16.7,380,1190,0.3319,Regosol,California coastal sage and chaparral,WDS,,
s0639,977,Ang,Rhamnaceae,Ceanothus,Ceanothus oliganthus,S,E,s156,34.0833,-118.7006,3,,0.865,,-4.3255,-4.3,-5.3,,,0.6,32.722,,,292,16.6,454,1235,0.3676,Regosol,California coastal sage and chaparral,WDS,,
s0640,979,Ang,Rhamnaceae,Ceanothus,Ceanothus spinosus,S,E,s148,34.0344,-118.7011,6,,1.165,,-4.682,-4.7,-5.1,,,0.581,37.89,,,22,16.7,380,1190,0.3319,Regosol,California coastal sage and chaparral,WDS,,
s0641,981,Ang,Rhamnaceae,Rhamnus,Rhamnus californica,S,E,s156,34.0833,-118.7006,3.7,,1.23,,-2.2665,-2.8,-3.5,,,0.471,34.36,,,292,16.6,454,1235,0.3676,Regosol,California coastal sage and chaparral,WDS,,
s0642,983,Ang,Rhamnaceae,Rhamnus,Rhamnus crocea,S,E,s163,34.0855,-118.6833,2.01,,1.063,,-5.174,-3.6,-5.7,,,0.605,27.387,,,289,16.3,504,1266,0.3957,Regosol,California coastal sage and chaparral,WDS,,
s0643,985,Ang,Rhamnaceae,Rhamnus,Rhamnus ilicifolia,S,E,s148,34.0344,-118.7011,4,,1.052,,-5.919,-5.1,-5.7,,,0.676,30.881,,,22,16.7,380,1190,0.3319,Regosol,California coastal sage and chaparral,WDS,,
s0644,993,Ang,Rhamnaceae,Ceanothus,Ceanothus megacarpus,S,E,s149,34.0344,-118.7,3,,,,-7.424,,,,,,,,,22,16.8,351,1190,0.3319,Regosol,California coastal sage and chaparral,WDS,,
s0645,997,Ang,Rhamnaceae,Ceanothus,Ceanothus spinosus,S,E,s149,34.0344,-118.7,6,,,,-3.164,,,,,,,,,22,16.8,351,1190,0.3319,Regosol,California coastal sage and chaparral,WDS,,
s0646,1001,Ang,Rhamnaceae,Rhamnus,Rhamnus crocea,S,E,s164,34.0856,-118.6506,2.01,,,,-5.678,,,,,,,,,462,15.6,552,1260,0.4373,Regosol,California coastal sage and chaparral,WDS,,
s0647,1003,Ang,Rhamnaceae,Rhamnus,Rhamnus ilicifolia,S,E,s149,34.0344,-118.7,4,,,,-5.089,,,,,,,,,22,16.8,351,1190,0.3319,Regosol,California coastal sage and chaparral,WDS,,
s0648,1004,Ang,Ericaceae,Arctostaphylos,Arctostaphylos glandulosa,S,E,s174,34.5,-119.8167,2.5,,0.76,1.91,-4.7,-6.28,-6.36,,0.429,0.6389744,,,,271,14.2,636,1214,0.5247,Regosol,California montane chaparral and woodlands,WDS,,
s0649,1005,Ang,Rhamnaceae,Ceanothus,Ceanothus crassifolius,S,E,s174,34.5,-119.8167,3,,0.53,5.31,-8.2,-7.76,-8.2,,0.138,0.6608789,,,,271,14.2,636,1214,0.5247,Regosol,California montane chaparral and woodlands,WDS,,
s0650,1006,Ang,Rhamnaceae,Ceanothus,Ceanothus greggii,S,E,s112,18.25,-97.4333,2,,0.63,4.88,-6,-2.94,-5.06,,0.124,0.6063527,,,,2088,15.7,506,1561,0.3235,Regosol,Tehuacán Valley matorral,WDS,,
s0651,1007,Ang,Ericaceae,Comarostaphylis,Comarostaphylis polifolia,S,E,s112,18.25,-97.4333,2,,0.67,1.53,-4,-3.7,-4.56,,0.387,0.6499538,,,,2088,15.7,506,1561,0.3235,Regosol,Tehuacán Valley matorral,WDS,,
s0652,1008,Ang,Garryaceae,Garrya,Garrya elliptica,S,E,s174,34.5,-119.8167,5,,1.58,7.47,-6.5,-6.79,-6.98,,0.216,0.6480106,,,,271,14.2,636,1214,0.5247,Regosol,California montane chaparral and woodlands,WDS,,
s0653,1009,Ang,Garryaceae,Garrya,Garrya ovata,S,E,s112,18.25,-97.4333,2.4,,2.75,5.92,-6.6,-6.66,-7.24,,0.422,0.7442061,,,,2088,15.7,506,1561,0.3235,Regosol,Tehuacán Valley matorral,WDS,,
s0654,1010,Ang,Fagaceae,Quercus,Quercus berberidifolia,S,E,s174,34.5,-119.8167,4,,0.72,4.77,-2.6,-3.74,-4.46,,0.124,0.5712739,,,,271,14.2,636,1214,0.5247,Regosol,California montane chaparral and woodlands,WDS,,
s0655,1011,Ang,Fagaceae,Quercus,Quercus sebifera,S,E,s112,18.25,-97.4333,25,,0.71,1.84,-5.5,-3.6,-5.58,,0.408,0.709643,,,,2088,15.7,506,1561,0.3235,Regosol,Tehuacán Valley matorral,WDS,,
s0656,1012,Ang,Anacardiaceae,Rhus,Rhus ovata,S,E,s174,34.5,-119.8167,10,,1.74,5.01,-2.7,-1.5,-3.34,,0.344,0.5308333,,,,271,14.2,636,1214,0.5247,Regosol,California montane chaparral and woodlands,WDS,,
s0659,1016,Gym,Pinaceae,Abies,Abies lasiocarpa,T,E,s338,53.75,-122.7,50,,0.134454,0.548,,,,,0.2140513,,,,,623,4,615,772,0.7914,Luvisol,Fraser Plateau and Basin complex,BOR,,
s0660,1018,Ang,Betulaceae,Alnus,Alnus viridis_sinuata,T,D,s338,53.75,-122.7,12,5,0.827732,1.17134,,,,,0.283,,,,,623,4,615,772,0.7914,Luvisol,Fraser Plateau and Basin complex,BOR,,
s0661,1020,Ang,Rosaceae,Amelanchier,Amelanchier alnifolia,T,D,s338,53.75,-122.7,8,,1.47479,3.76324,,,,,0.38,,,,,623,4,615,772,0.7914,Luvisol,Fraser Plateau and Basin complex,BOR,,
s0662,1022,Ang,Betulaceae,Betula,Betula papyrifera,T,D,s338,53.75,-122.7,18,,1.537815,1.6947,,,,-1.33,0.477,,,,,623,4,615,772,0.7914,Luvisol,Fraser Plateau and Basin complex,BOR,,
s0663,1024,Ang,Cornaceae,Cornus,Cornus stolonifera,T,D,s338,53.75,-122.7,4,,0.331933,0.573,,,,,0.477,,,,,623,4,615,772,0.7914,Luvisol,Fraser Plateau and Basin complex,BOR,,
s0664,1026,Gym,Pinaceae,Larix,Larix laricina,T,D,s338,53.75,-122.7,20,,0.246454,0.224,,,,,0.417,,,,,623,4,615,772,0.7914,Luvisol,Fraser Plateau and Basin complex,BOR,,
s0665,1028,Ang,Caprifoliaceae,Lonicera,Lonicera involucrata,T,D,s338,53.75,-122.7,5,,0.252101,0.424,,,,,0.407,,,,,623,4,615,772,0.7914,Luvisol,Fraser Plateau and Basin complex,BOR,,
s0666,1030,Gym,Pinaceae,Picea,Picea glauca,T,E,s338,53.75,-122.7,40,,0.613445,0.274,,,,,0.159,,,,,623,4,615,772,0.7914,Luvisol,Fraser Plateau and Basin complex,BOR,,
s0667,1032,Gym,Pinaceae,Pinus,Pinus contorta,T,E,s338,53.75,-122.7,50,,0.252101,0.199,,,,,0.106,,,,,623,4,615,772,0.7914,Luvisol,Fraser Plateau and Basin complex,BOR,,
s0668,1034,Ang,Salicaceae,Populus,Populus tremuloides,T,D,s338,53.75,-122.7,36.5,,0.6218485,0.548,,,,,0.524,,,,,623,4,615,772,0.7914,Luvisol,Fraser Plateau and Basin complex,BOR,,
s0669,1036,Ang,Salicaceae,Populus,Populus trichocarpa,T,D,s338,53.75,-122.7,50,,0.542017,0.698,,,,,0.451,,,,,623,4,615,772,0.7914,Luvisol,Fraser Plateau and Basin complex,BOR,,
s0670,1038,Gym,Pinaceae,Pseudotsuga,Pseudotsuga menziesii,T,E,s338,53.75,-122.7,120,,0.321454,0.374,,,,,0.08478581,,,,,623,4,615,772,0.7914,Luvisol,Fraser Plateau and Basin complex,BOR,,
s0672,1042,Ang,Adoxaceae,Viburnum,Viburnum edule,T,D,s338,53.75,-122.7,1,,0.1806725,0.523,,,,,0.298,,,,,623,4,615,772,0.7914,Luvisol,Fraser Plateau and Basin complex,BOR,,
s0673,1044,Ang,Sapindaceae,Acer,Acer rubrum,T,D,s192,36.0167,-78.9833,27,20,0.55,1.2,-1.97,,-1.3,,0.486,0.513624,28.16763,,,146,14.5,1167,1273,0.9167,Acrisol,Southeastern mixed forests,TMR,,
s0674,1046,Ang,Fabaceae,Cercis,Cercis canadensis,T,D,s192,36.0167,-78.9833,10,,0.25,0.38,-2.52,,-1.41,,0.679,,51.64075,,,146,14.5,1167,1273,0.9167,Acrisol,Southeastern mixed forests,TMR,,
s0675,1048,Ang,Cornaceae,Cornus,Cornus florida,T,D,s192,36.0167,-78.9833,10,4.1,0.65,0.255,-4.87,-1.27,-2.85,,0.498,0.6001098,31.08487,39,,146,14.5,1167,1273,0.9167,Acrisol,Southeastern mixed forests,TMR,,
s0676,1050,Gym,Cupressaceae,Juniperus,Juniperus virginiana,T,E,s192,36.0167,-78.9833,27,,0.25,1.38,-7.12,,-3.1,,0.182,0.6298206,9.254267,,,146,14.5,1167,1273,0.9167,Acrisol,Southeastern mixed forests,TMR,,
s0677,1052,Ang,Hamamelidaceae,Liquidambar,Liquidambar styraciflua,T,D,s192,36.0167,-78.9833,46,,0.7,1.45,-3.12,,-1.17,,0.513,0.4546588,26.28856,,,146,14.5,1167,1273,0.9167,Acrisol,Southeastern mixed forests,TMR,,
s0678,1054,Ang,Cornaceae,Nyssa,Nyssa sylvatica,T,D,s192,36.0167,-78.9833,35,,0.18,0.29,-1.82,,-1.01,,0.643,0.5192352,27.65292,,,146,14.5,1167,1273,0.9167,Acrisol,Southeastern mixed forests,TMR,,
s0680,1058,Gym,Pinaceae,Pinus,Pinus echinata,T,E,s192,36.0167,-78.9833,30,,0.26,2.12,-3.21,,,,0.13,0.5058616,14.44308,,,146,14.5,1167,1273,0.9167,Acrisol,Southeastern mixed forests,TMR,,
s0681,1059,Gym,Pinaceae,Pinus,Pinus taeda,T,E,s192,36.0167,-78.9833,50,,0.32,0.99,-3.13,,-1.57,,0.351,0.4583514,16.65099,,,146,14.5,1167,1273,0.9167,Acrisol,Southeastern mixed forests,TMR,,
s0682,1062,Ang,Fagaceae,Quercus,Quercus alba,T,D,s192,36.0167,-78.9833,30,,1.37,2.02,-2.37,,-1.14,-2.05,0.688,0.6344042,70.53435,,,146,14.5,1167,1273,0.9167,Acrisol,Southeastern mixed forests,TMR,,
s0683,1064,Ang,Fagaceae,Quercus,Quercus falcata,T,D,s192,36.0167,-78.9833,38,,1.49,2.78,-0.92,,-1.92,,0.486,0.6348549,71.92163,,,146,14.5,1167,1273,0.9167,Acrisol,Southeastern mixed forests,TMR,,
s0684,1066,Ang,Fagaceae,Quercus,Quercus laevis,T,D,s184,35.1714,-79.3822,18,9,0.49,0.84,-1.89,,,,0.557,0.6826352,74.60727,,,149,15.4,1208,1285,0.9392,Acrisol,Southeastern mixed forests,TMR,,
s0685,1067,Ang,Fagaceae,Quercus,Quercus nigra,T,D,s192,36.0167,-78.9833,30,,1.19,2.56,-1.31,,-1.54,-1.81,0.505,0.6330791,59.18436,,,146,14.5,1167,1273,0.9167,Acrisol,Southeastern mixed forests,TMR,,
s0686,1069,Ang,Fagaceae,Quercus,Quercus phellos,T,D,s192,36.0167,-78.9833,39,,1.35,2.44,-1.42,,-1.97,,0.554,0.6821316,69.87425,,,146,14.5,1167,1273,0.9167,Acrisol,Southeastern mixed forests,TMR,,
s0687,1071,Ang,Fagaceae,Quercus,Quercus rubra,T,D,s192,36.0167,-78.9833,40,,1.33,2.26,-1.61,,-1.3,,0.573,0.6853636,60.43429,,,146,14.5,1167,1273,0.9167,Acrisol,Southeastern mixed forests,TMR,,
s0688,1073,Ang,Fagaceae,Quercus,Quercus stellata,T,D,s184,35.1714,-79.3822,15,,0.81,1.83,-1.44,,,,0.456,0.7413273,65.16149,,,149,15.4,1208,1285,0.9392,Acrisol,Southeastern mixed forests,TMR,,
s0689,1074,Ang,Erythroxylaceae,Erythroxylum,Erythroxylum suberosum,T,D,s081,-15.9333,-47.8833,2,1.75,0.41,5.78,,-0.56,-1.765,-2.6,0.0665,0.633,,,,1092,20.6,1652,1542,1.0732,Ferralsol,Cerrado,TRS,,
s0690,1075,Ang,Clusiaceae,Kielmeyera,Kielmeyera coriacea,T,D,s081,-15.9333,-47.8833,3,2.266667,0.93,18.405,-1.91,-0.444,-1.72,,0.0186,0.4775,,,,1092,20.6,1652,1542,1.0732,Ferralsol,Cerrado,TRS,,
s0691,1076,Ang,Myrtaceae,Blepharocalyx,Blepharocalyx salicifolius,T,D,s081,-15.9333,-47.8833,15,3.65,3.6075,7.2125,-2.03,-0.75,-1.946,,0.5145,0.444,,,,1092,20.6,1652,1542,1.0732,Ferralsol,Cerrado,TRS,,
s0692,1080,Ang,Caryocareaceae,Caryocar,Caryocar brasiliense,T,D,s081,-15.9333,-47.8833,10,3.35,3.2075,9.745,-1.775,-0.6652778,-1.294,-2.2,0.34675,0.402,,,,1092,20.6,1652,1542,1.0732,Ferralsol,Cerrado,TRS,,
s0693,1084,Ang,Ochnaceae,Ouratea,Ouratea hexasperma,T,E,s081,-15.9333,-47.8833,3,2.05,1.345,7.785,-1.715,-0.8395833,-1.9,,0.1845,0.4275,,,,1092,20.6,1652,1542,1.0732,Ferralsol,Cerrado,TRS,,
